dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
2;21/10/2020;7;1;1;7
2;22/10/2020;24;2;1;2
2;23/10/2020;16;0;1;8
2;24/10/2020;16;0;3;10
2;25/10/2020;8;2;3;5
2;26/10/2020;23;4;2;6
2;27/10/2020;11;2;0;12
2;28/10/2020;21;4;4;7
2;29/10/2020;12;2;2;14
2;30/10/2020;21;3;5;11
2;31/10/2020;6;0;1;3
2;01/11/2020;11;1;0;0
2;02/11/2020;22;6;0;8
2;03/11/2020;16;4;2;6
2;04/11/2020;35;2;5;23
2;05/11/2020;24;3;5;12
2;06/11/2020;27;2;3;11
2;07/11/2020;13;0;1;14
2;08/11/2020;14;4;1;4
2;09/11/2020;24;3;2;10
2;10/11/2020;18;3;4;16
2;11/11/2020;19;1;1;10
2;12/11/2020;21;3;1;14
2;13/11/2020;33;7;5;14
2;14/11/2020;5;0;0;9
2;15/11/2020;2;1;0;0
2;16/11/2020;20;3;2;29
2;17/11/2020;31;3;3;27
2;18/11/2020;12;0;1;18
2;19/11/2020;19;2;7;23
2;20/11/2020;16;0;3;16
2;21/11/2020;2;0;0;4
2;22/11/2020;5;2;4;0
2;23/11/2020;13;1;6;16
2;24/11/2020;28;0;7;31
2;25/11/2020;13;1;1;12
2;26/11/2020;11;0;3;9
2;27/11/2020;13;5;2;13
2;28/11/2020;9;1;1;11
2;29/11/2020;7;0;1;0
2;30/11/2020;20;0;3;4
2;01/12/2020;16;6;3;20
2;02/12/2020;14;1;5;12
2;03/12/2020;15;1;1;15
2;04/12/2020;25;1;4;14
2;05/12/2020;7;0;0;3
2;06/12/2020;3;0;0;2
2;07/12/2020;18;3;4;9
2;08/12/2020;19;4;5;9
2;09/12/2020;13;2;4;15
2;10/12/2020;10;2;6;18
2;11/12/2020;31;2;8;20
2;12/12/2020;26;2;2;9
2;13/12/2020;6;0;0;0
2;14/12/2020;22;4;8;5
2;15/12/2020;26;3;1;3
2;16/12/2020;34;1;3;10
2;17/12/2020;15;2;4;11
2;18/12/2020;13;4;1;7
2;19/12/2020;7;0;2;11
2;20/12/2020;9;0;0;0
2;21/12/2020;18;2;9;11
2;22/12/2020;62;3;7;19
2;23/12/2020;14;1;6;15
2;24/12/2020;27;2;14;28
2;25/12/2020;4;0;1;13
2;26/12/2020;5;0;2;0
2;27/12/2020;15;0;9;4
2;28/12/2020;8;2;2;0
2;29/12/2020;26;2;8;25
2;30/12/2020;6;1;1;8
2;31/12/2020;16;4;5;15
2;01/01/2021;11;1;1;3
2;02/01/2021;0;0;1;0
2;03/01/2021;5;1;3;4
2;04/01/2021;15;3;5;12
2;05/01/2021;41;1;10;14
2;06/01/2021;3;1;4;21
2;07/01/2021;15;1;7;19
2;08/01/2021;17;0;3;20
2;09/01/2021;8;1;1;11
2;10/01/2021;7;0;4;1
2;11/01/2021;32;5;7;11
2;12/01/2021;25;4;6;27
2;13/01/2021;25;4;4;13
2;14/01/2021;21;2;4;14
2;15/01/2021;26;3;5;34
2;16/01/2021;11;1;2;12
2;17/01/2021;0;0;0;0
2;18/01/2021;24;0;9;8
2;19/01/2021;30;4;12;18
2;20/01/2021;37;6;9;28
2;21/01/2021;33;2;1;7
2;22/01/2021;24;2;6;10
2;23/01/2021;11;0;3;9
2;24/01/2021;6;0;0;3
2;25/01/2021;16;3;13;12
2;26/01/2021;43;7;9;17
2;27/01/2021;19;2;5;15
2;28/01/2021;35;5;7;22
2;29/01/2021;8;2;4;10
2;30/01/2021;30;3;6;17
2;31/01/2021;1;0;0;1
2;01/02/2021;26;1;9;9
2;02/02/2021;39;8;13;28
2;03/02/2021;45;0;6;27
2;04/02/2021;16;1;4;16
2;05/02/2021;12;0;3;25
2;06/02/2021;6;1;3;10
2;07/02/2021;12;1;4;21
2;08/02/2021;29;6;8;7
2;09/02/2021;23;2;6;25
2;10/02/2021;13;0;1;35
2;11/02/2021;23;4;5;29
2;12/02/2021;18;2;1;13
2;13/02/2021;17;2;1;14
2;14/02/2021;6;0;1;0
2;15/02/2021;13;2;7;9
2;16/02/2021;21;3;1;21
2;17/02/2021;16;2;6;24
2;18/02/2021;13;2;4;19
2;19/02/2021;16;1;3;9
2;20/02/2021;24;3;3;21
2;21/02/2021;3;1;0;1
2;22/02/2021;24;3;6;15
2;23/02/2021;20;1;7;15
2;24/02/2021;22;1;1;18
2;25/02/2021;38;14;6;28
2;26/02/2021;7;0;1;13
2;27/02/2021;0;0;0;2
2;28/02/2021;0;0;0;0
2;01/03/2021;27;5;10;27
2;02/03/2021;31;5;1;8
2;03/03/2021;20;2;8;16
2;04/03/2021;8;0;1;7
2;05/03/2021;13;1;2;19
2;06/03/2021;36;11;7;12
2;07/03/2021;13;0;1;0
2;08/03/2021;6;5;3;8
2;09/03/2021;23;3;3;21
2;10/03/2021;19;0;2;15
2;11/03/2021;13;1;1;22
2;12/03/2021;20;2;7;10
2;13/03/2021;7;1;0;12
2;14/03/2021;8;2;0;0
2;15/03/2021;23;6;7;6
2;16/03/2021;19;5;8;32
2;17/03/2021;15;0;1;7
2;18/03/2021;28;3;4;29
2;19/03/2021;17;5;6;17
2;20/03/2021;25;3;7;20
2;21/03/2021;4;2;1;1
2;22/03/2021;13;4;3;5
2;23/03/2021;35;5;4;21
2;24/03/2021;28;4;0;17
2;25/03/2021;18;1;3;7
2;26/03/2021;20;10;5;21
2;27/03/2021;7;0;0;2
2;28/03/2021;6;0;2;3
2;29/03/2021;27;5;7;17
2;30/03/2021;32;12;8;22
2;31/03/2021;25;7;2;17
2;01/04/2021;35;4;2;22
2;02/04/2021;19;5;5;22
2;03/04/2021;40;6;6;30
2;04/04/2021;9;1;2;9
2;05/04/2021;9;1;3;0
2;06/04/2021;25;5;3;12
2;07/04/2021;48;4;5;36
2;08/04/2021;12;3;6;19
2;09/04/2021;30;7;7;32
2;10/04/2021;6;0;1;13
2;11/04/2021;8;0;3;1
2;12/04/2021;11;1;3;8
2;13/04/2021;36;9;4;18
2;14/04/2021;30;5;9;28
2;15/04/2021;39;7;5;14
2;16/04/2021;26;3;6;16
2;17/04/2021;7;2;0;14
2;18/04/2021;10;4;2;4
2;19/04/2021;20;5;4;15
2;20/04/2021;29;7;9;19
2;21/04/2021;11;3;5;14
2;22/04/2021;12;3;5;19
2;23/04/2021;54;8;11;37
2;24/04/2021;16;2;1;13
2;25/04/2021;7;0;2;1
2;26/04/2021;22;5;12;14
2;27/04/2021;23;7;8;34
2;28/04/2021;19;5;2;25
2;29/04/2021;8;4;2;14
2;30/04/2021;8;2;2;10
2;01/05/2021;15;2;6;23
2;02/05/2021;5;0;2;3
2;03/05/2021;19;6;3;9
2;04/05/2021;25;2;4;17
2;05/05/2021;15;2;2;19
2;06/05/2021;18;2;3;19
2;07/05/2021;10;2;2;19
2;08/05/2021;19;7;2;16
2;09/05/2021;5;2;2;2
2;10/05/2021;13;1;3;14
2;11/05/2021;11;2;3;10
2;12/05/2021;10;7;5;29
2;13/05/2021;20;3;0;0
2;14/05/2021;3;1;1;12
2;15/05/2021;1;0;0;2
2;16/05/2021;15;3;8;7
2;17/05/2021;1;0;2;10
2;18/05/2021;44;3;4;42
2;19/05/2021;7;1;2;19
2;20/05/2021;13;3;1;21
2;21/05/2021;18;5;1;17
2;22/05/2021;3;0;0;1
2;23/05/2021;5;2;3;10
2;24/05/2021;2;1;0;0
2;25/05/2021;11;1;5;10
2;26/05/2021;7;4;0;15
2;27/05/2021;6;3;3;10
2;28/05/2021;4;0;0;14
2;29/05/2021;5;2;1;15
2;30/05/2021;1;0;1;2
2;31/05/2021;6;2;1;4
2;01/06/2021;5;0;1;9
2;02/06/2021;6;2;0;13
2;03/06/2021;4;0;0;5
2;04/06/2021;3;1;2;8
2;05/06/2021;1;2;0;3
2;06/06/2021;8;2;0;6
2;07/06/2021;1;0;1;3
2;08/06/2021;2;2;1;2
2;09/06/2021;10;3;4;14
2;10/06/2021;7;1;0;10
2;11/06/2021;2;0;1;12
2;12/06/2021;1;0;0;3
2;13/06/2021;1;0;0;1
2;14/06/2021;1;0;1;3
2;15/06/2021;2;0;2;12
2;16/06/2021;0;0;0;2
2;17/06/2021;1;0;0;2
2;18/06/2021;6;1;1;13
2;19/06/2021;1;0;1;2
2;20/06/2021;1;0;0;2
2;21/06/2021;0;0;1;2
2;22/06/2021;3;1;0;6
2;23/06/2021;0;0;0;2
2;24/06/2021;1;0;1;6
2;25/06/2021;0;0;0;4
2;26/06/2021;0;0;0;2
2;27/06/2021;0;0;0;0
2;28/06/2021;0;0;0;3
2;29/06/2021;0;0;0;2
2;30/06/2021;0;0;0;1
2;01/07/2021;1;0;0;1
2;02/07/2021;2;0;0;1
2;03/07/2021;1;0;0;0
2;04/07/2021;0;0;0;0
2;05/07/2021;1;0;0;6
2;06/07/2021;2;1;0;2
2;07/07/2021;2;0;2;7
2;08/07/2021;0;0;0;2
2;09/07/2021;0;0;0;0
2;10/07/2021;0;0;0;0
2;11/07/2021;2;0;0;1
2;12/07/2021;0;0;1;0
2;13/07/2021;2;0;0;1
2;14/07/2021;1;1;0;0
2;15/07/2021;0;0;0;0
2;16/07/2021;1;1;0;2
2;17/07/2021;1;0;0;0
2;18/07/2021;0;0;0;0
2;19/07/2021;0;0;0;4
2;20/07/2021;7;0;0;5
2;21/07/2021;3;0;0;3
2;22/07/2021;2;1;0;0
2;23/07/2021;0;0;0;0
2;24/07/2021;1;0;2;8
2;25/07/2021;3;0;0;0
2;26/07/2021;4;0;0;2
2;27/07/2021;1;1;0;7
2;28/07/2021;1;0;0;0
2;29/07/2021;2;0;0;4
2;30/07/2021;0;1;0;0
2;31/07/2021;0;0;0;0
2;01/08/2021;0;0;0;0
2;02/08/2021;1;1;0;4
2;03/08/2021;0;0;0;0
2;04/08/2021;1;0;1;3
2;05/08/2021;1;1;0;1
2;06/08/2021;7;0;0;3
2;07/08/2021;4;0;0;0
2;08/08/2021;0;0;0;0
2;09/08/2021;1;0;0;4
2;10/08/2021;3;0;0;2
2;11/08/2021;5;0;0;9
2;12/08/2021;2;0;0;1
2;13/08/2021;4;1;0;2
2;14/08/2021;2;0;0;1
2;15/08/2021;3;0;0;0
2;16/08/2021;3;0;0;2
2;17/08/2021;8;2;0;5
2;18/08/2021;1;2;0;3
2;19/08/2021;1;1;0;2
2;20/08/2021;0;0;1;2
2;21/08/2021;1;0;0;0
2;22/08/2021;1;0;0;3
2;23/08/2021;2;0;1;4
2;24/08/2021;14;3;2;1
2;25/08/2021;2;2;0;2
2;26/08/2021;1;1;1;3
2;27/08/2021;0;0;1;1
2;28/08/2021;1;0;0;0
2;29/08/2021;1;0;0;0
2;30/08/2021;2;1;0;0
2;31/08/2021;2;0;0;3
2;01/09/2021;4;2;1;7
2;02/09/2021;2;0;0;3
2;03/09/2021;2;0;1;0
2;04/09/2021;1;0;0;0
2;05/09/2021;0;0;0;0
2;06/09/2021;3;2;0;2
2;07/09/2021;5;0;3;8
2;08/09/2021;0;0;0;1
2;09/09/2021;1;0;0;2
2;10/09/2021;2;0;0;2
2;11/09/2021;1;0;1;0
2;12/09/2021;0;0;0;0
2;13/09/2021;1;0;1;2
2;14/09/2021;2;0;2;5
2;15/09/2021;4;0;0;2
2;16/09/2021;1;0;0;0
2;17/09/2021;2;0;0;1
2;18/09/2021;2;0;0;3
2;19/09/2021;1;2;0;0
2;20/09/2021;2;1;0;1
2;21/09/2021;10;2;1;2
2;22/09/2021;2;1;0;2
2;23/09/2021;2;0;0;1
2;24/09/2021;0;0;0;1
2;25/09/2021;0;0;0;0
2;26/09/2021;0;0;0;0
2;27/09/2021;2;1;1;1
2;28/09/2021;1;0;0;3
2;29/09/2021;2;0;0;1
2;30/09/2021;7;1;2;5
2;01/10/2021;5;0;1;4
2;02/10/2021;3;0;1;0
2;03/10/2021;0;0;0;0
2;04/10/2021;2;1;1;3
2;05/10/2021;2;0;2;1
2;06/10/2021;1;1;0;1
2;07/10/2021;1;0;1;2
2;08/10/2021;3;3;0;1
2;09/10/2021;1;0;0;0
2;10/10/2021;0;0;0;0
2;11/10/2021;2;1;0;0
2;12/10/2021;2;1;1;2
2;13/10/2021;3;1;1;1
2;14/10/2021;1;0;1;2
2;15/10/2021;1;0;2;3
2;16/10/2021;0;0;0;0
2;17/10/2021;0;0;0;0
2;18/10/2021;0;0;0;1
2;19/10/2021;4;0;1;1
2;20/10/2021;3;0;0;1
2;21/10/2021;8;1;2;3
2;22/10/2021;1;0;0;0
2;23/10/2021;1;0;0;0
2;24/10/2021;0;0;0;0
2;25/10/2021;0;0;1;0
2;26/10/2021;3;0;1;2
2;27/10/2021;7;0;0;1
2;28/10/2021;0;1;0;1
2;29/10/2021;3;0;0;7
2;30/10/2021;1;0;1;1
2;31/10/2021;2;0;0;0
2;01/11/2021;1;0;0;0
2;02/11/2021;4;2;1;0
2;03/11/2021;5;1;0;2
2;04/11/2021;1;1;0;0
2;05/11/2021;0;1;0;9
2;06/11/2021;2;0;0;1
2;07/11/2021;0;0;0;0
2;08/11/2021;7;3;1;2
2;09/11/2021;3;1;0;1
2;10/11/2021;2;0;0;2
2;11/11/2021;1;0;0;0
2;12/11/2021;6;1;1;2
2;13/11/2021;1;0;0;0
3;19/03/2020;2;0;0;6
3;20/03/2020;4;0;0;3
3;21/03/2020;4;0;0;1
3;22/03/2020;1;0;0;2
3;23/03/2020;11;0;1;4
3;24/03/2020;1;0;0;0
3;25/03/2020;6;0;0;4
3;26/03/2020;10;1;1;6
3;27/03/2020;6;1;2;1
3;28/03/2020;7;0;0;4
3;29/03/2020;3;3;0;1
3;30/03/2020;14;4;0;6
3;31/03/2020;5;1;1;3
3;01/04/2020;9;1;0;7
3;02/04/2020;5;3;1;6
3;03/04/2020;5;0;1;1
3;04/04/2020;6;0;0;2
3;05/04/2020;5;3;1;4
3;06/04/2020;6;1;0;2
3;07/04/2020;5;0;0;4
3;08/04/2020;9;2;2;2
3;09/04/2020;3;1;0;0
3;10/04/2020;5;2;0;6
3;11/04/2020;8;1;2;2
3;12/04/2020;4;0;1;6
3;13/04/2020;3;0;0;3
3;14/04/2020;6;2;3;0
3;15/04/2020;2;0;1;4
3;16/04/2020;4;0;2;1
3;17/04/2020;2;0;0;1
3;18/04/2020;2;0;3;3
3;19/04/2020;0;1;0;0
3;20/04/2020;5;0;0;0
3;21/04/2020;5;0;1;9
3;22/04/2020;5;1;1;3
3;23/04/2020;3;0;0;4
3;24/04/2020;2;0;1;3
3;25/04/2020;5;0;0;3
3;26/04/2020;3;0;0;1
3;27/04/2020;0;0;0;1
3;28/04/2020;1;0;1;4
3;29/04/2020;0;2;1;4
3;30/04/2020;2;0;0;3
3;01/05/2020;2;0;1;1
3;02/05/2020;2;0;0;1
3;03/05/2020;0;0;0;0
3;04/05/2020;1;0;0;0
3;05/05/2020;2;0;2;6
3;06/05/2020;2;1;0;2
3;07/05/2020;2;0;0;2
3;08/05/2020;3;0;1;2
3;09/05/2020;0;1;0;0
3;10/05/2020;1;0;0;0
3;11/05/2020;0;1;0;0
3;12/05/2020;2;0;1;10
3;13/05/2020;0;0;1;2
3;14/05/2020;1;0;0;1
3;15/05/2020;0;0;0;1
3;16/05/2020;0;0;0;2
3;17/05/2020;0;0;0;0
3;18/05/2020;0;0;0;0
3;19/05/2020;5;0;2;4
3;20/05/2020;4;0;3;1
3;21/05/2020;0;0;0;0
3;22/05/2020;0;0;0;1
3;23/05/2020;5;0;0;3
3;24/05/2020;3;0;0;2
3;25/05/2020;3;0;0;1
3;26/05/2020;1;0;0;1
3;27/05/2020;3;0;0;7
3;28/05/2020;0;0;1;0
3;29/05/2020;0;0;0;2
3;30/05/2020;0;0;0;2
3;31/05/2020;2;0;0;3
3;01/06/2020;1;0;0;0
3;02/06/2020;4;0;1;1
3;03/06/2020;0;0;0;0
3;04/06/2020;0;0;0;0
3;05/06/2020;4;0;0;2
3;06/06/2020;0;0;0;0
3;07/06/2020;0;0;0;0
3;08/06/2020;4;1;0;1
3;09/06/2020;0;0;0;2
3;10/06/2020;1;0;0;3
3;11/06/2020;3;0;0;3
3;12/06/2020;2;0;0;1
3;13/06/2020;0;0;0;0
3;14/06/2020;0;0;0;0
3;15/06/2020;0;0;0;0
3;16/06/2020;1;0;0;0
3;17/06/2020;1;1;0;0
3;18/06/2020;0;0;0;0
3;19/06/2020;0;0;0;4
3;20/06/2020;0;0;0;0
3;21/06/2020;0;0;0;0
3;22/06/2020;1;0;1;0
3;23/06/2020;0;0;0;0
3;24/06/2020;0;0;0;0
3;25/06/2020;0;0;0;0
3;26/06/2020;1;0;0;3
3;27/06/2020;0;0;0;0
3;28/06/2020;0;0;1;0
3;29/06/2020;0;0;0;0
3;30/06/2020;0;0;0;0
3;01/07/2020;0;0;0;0
3;02/07/2020;0;0;0;0
3;03/07/2020;1;0;0;2
3;04/07/2020;0;0;0;0
3;05/07/2020;0;0;0;0
3;06/07/2020;0;0;0;0
3;07/07/2020;0;0;0;0
3;08/07/2020;0;0;0;0
3;09/07/2020;0;0;0;0
3;10/07/2020;1;0;0;0
3;11/07/2020;0;0;0;0
3;12/07/2020;0;0;0;0
3;13/07/2020;0;0;0;0
3;14/07/2020;0;0;0;0
3;15/07/2020;0;0;0;0
3;16/07/2020;0;0;0;0
3;17/07/2020;0;0;0;0
3;18/07/2020;0;0;0;1
3;19/07/2020;0;0;0;0
3;20/07/2020;0;0;0;0
3;21/07/2020;0;0;0;0
3;22/07/2020;0;0;0;0
3;23/07/2020;1;0;0;3
3;24/07/2020;0;0;0;0
3;25/07/2020;1;0;0;1
3;26/07/2020;0;0;0;0
3;27/07/2020;0;0;0;0
3;28/07/2020;0;0;0;0
3;29/07/2020;0;0;0;0
3;30/07/2020;0;0;0;0
3;31/07/2020;0;0;0;0
3;01/08/2020;0;0;0;0
3;02/08/2020;0;0;0;0
3;03/08/2020;0;0;0;0
3;04/08/2020;0;0;0;0
3;05/08/2020;0;0;0;0
3;06/08/2020;0;0;0;0
3;07/08/2020;0;0;0;0
3;08/08/2020;0;0;0;0
3;09/08/2020;0;0;0;0
3;10/08/2020;1;0;0;2
3;11/08/2020;2;0;0;2
3;12/08/2020;0;0;0;0
3;13/08/2020;0;0;0;0
3;14/08/2020;0;0;0;0
3;15/08/2020;0;0;0;0
3;16/08/2020;0;0;0;0
3;17/08/2020;0;0;0;0
3;18/08/2020;0;0;0;0
3;19/08/2020;0;0;0;0
3;20/08/2020;2;0;0;0
3;21/08/2020;0;0;0;0
3;22/08/2020;0;0;0;0
3;23/08/2020;0;0;0;0
3;24/08/2020;0;0;0;0
3;25/08/2020;1;0;0;0
3;26/08/2020;2;0;0;0
3;27/08/2020;0;0;0;0
3;28/08/2020;1;0;0;3
3;29/08/2020;0;0;0;0
3;30/08/2020;0;0;0;0
3;31/08/2020;0;0;0;0
3;01/09/2020;0;0;0;0
3;02/09/2020;1;0;0;1
3;03/09/2020;0;0;0;0
3;04/09/2020;2;0;0;3
3;05/09/2020;0;0;0;0
3;06/09/2020;0;0;0;0
3;07/09/2020;0;0;0;0
3;08/09/2020;0;0;0;1
3;09/09/2020;3;0;0;0
3;10/09/2020;2;1;0;0
3;11/09/2020;2;0;0;0
3;12/09/2020;0;0;0;0
3;13/09/2020;2;1;0;1
3;14/09/2020;1;0;0;0
3;15/09/2020;1;0;0;1
3;16/09/2020;1;0;0;2
3;17/09/2020;2;0;0;1
3;18/09/2020;2;0;1;0
3;19/09/2020;1;1;0;1
3;20/09/2020;0;0;0;1
3;21/09/2020;10;0;0;1
3;22/09/2020;2;0;1;3
3;23/09/2020;2;0;0;2
3;24/09/2020;2;1;0;0
3;25/09/2020;1;0;0;0
3;26/09/2020;3;0;0;3
3;27/09/2020;2;0;0;0
3;28/09/2020;0;0;0;1
3;29/09/2020;3;1;1;2
3;30/09/2020;3;1;1;1
3;01/10/2020;3;0;0;1
3;02/10/2020;1;1;0;6
3;03/10/2020;0;0;1;3
3;04/10/2020;2;0;0;3
3;05/10/2020;5;0;0;1
3;06/10/2020;1;0;0;3
3;07/10/2020;4;0;0;0
3;08/10/2020;3;0;0;4
3;09/10/2020;2;0;0;3
3;10/10/2020;6;1;1;3
3;11/10/2020;7;0;0;0
3;12/10/2020;3;0;1;0
3;13/10/2020;12;2;0;4
3;14/10/2020;8;1;0;0
3;15/10/2020;15;2;0;2
3;16/10/2020;12;3;1;1
3;17/10/2020;9;0;2;2
3;18/10/2020;7;0;2;0
3;19/10/2020;9;0;1;2
3;20/10/2020;18;0;2;7
3;21/10/2020;6;0;1;2
3;22/10/2020;9;0;0;9
3;23/10/2020;21;0;2;2
3;24/10/2020;26;0;0;6
3;25/10/2020;8;1;0;4
3;26/10/2020;11;2;3;0
3;27/10/2020;21;4;4;8
3;28/10/2020;13;2;1;17
3;29/10/2020;31;4;0;15
3;30/10/2020;26;3;3;12
3;31/10/2020;19;1;0;10
3;01/11/2020;22;0;2;3
3;02/11/2020;24;1;8;10
3;03/11/2020;31;8;4;9
3;04/11/2020;30;3;7;16
3;05/11/2020;24;2;4;12
3;06/11/2020;25;1;8;40
3;07/11/2020;22;4;4;14
3;08/11/2020;10;3;2;11
3;09/11/2020;28;6;3;1
3;10/11/2020;18;0;8;16
3;11/11/2020;28;1;4;32
3;12/11/2020;24;2;2;20
3;13/11/2020;22;3;7;14
3;14/11/2020;16;5;7;15
3;15/11/2020;17;1;3;4
3;16/11/2020;31;4;5;3
3;17/11/2020;17;1;3;25
3;18/11/2020;26;1;10;29
3;19/11/2020;16;3;2;14
3;20/11/2020;20;1;8;7
3;21/11/2020;13;1;1;24
3;22/11/2020;8;0;4;9
3;23/11/2020;13;3;6;7
3;24/11/2020;23;0;10;17
3;25/11/2020;15;2;5;18
3;26/11/2020;24;2;6;16
3;27/11/2020;13;1;8;14
3;28/11/2020;22;1;1;14
3;29/11/2020;10;1;3;0
3;30/11/2020;4;1;5;9
3;01/12/2020;38;1;8;13
3;02/12/2020;10;1;2;8
3;03/12/2020;11;2;5;17
3;04/12/2020;22;1;4;10
3;05/12/2020;9;1;1;7
3;06/12/2020;12;0;1;2
3;07/12/2020;6;2;2;4
3;08/12/2020;16;0;4;20
3;09/12/2020;16;0;2;5
3;10/12/2020;30;4;2;3
3;11/12/2020;18;1;3;14
3;12/12/2020;9;1;1;7
3;13/12/2020;1;0;1;0
3;14/12/2020;4;1;5;5
3;15/12/2020;28;0;7;9
3;16/12/2020;17;1;3;7
3;17/12/2020;26;0;5;19
3;18/12/2020;8;0;2;4
3;19/12/2020;12;1;3;9
3;20/12/2020;9;0;4;10
3;21/12/2020;16;1;4;5
3;22/12/2020;11;1;2;10
3;23/12/2020;12;2;3;16
3;24/12/2020;14;0;7;9
3;25/12/2020;8;0;2;10
3;26/12/2020;6;0;3;4
3;27/12/2020;10;1;4;2
3;28/12/2020;5;0;4;6
3;29/12/2020;14;1;4;4
3;30/12/2020;16;0;2;15
3;31/12/2020;16;0;2;27
3;01/01/2021;13;1;3;11
3;02/01/2021;4;0;0;0
3;03/01/2021;20;2;6;10
3;04/01/2021;11;2;3;2
3;05/01/2021;16;2;5;9
3;06/01/2021;10;1;6;40
3;07/01/2021;6;2;7;18
3;08/01/2021;17;2;2;16
3;09/01/2021;11;3;4;9
3;10/01/2021;10;1;4;5
3;11/01/2021;15;2;0;5
3;12/01/2021;19;2;5;9
3;13/01/2021;7;1;2;7
3;14/01/2021;20;0;2;17
3;15/01/2021;27;2;3;18
3;16/01/2021;10;3;2;4
3;17/01/2021;9;1;2;3
3;18/01/2021;14;5;3;8
3;19/01/2021;16;2;5;11
3;20/01/2021;16;2;4;7
3;21/01/2021;13;2;3;18
3;22/01/2021;9;1;2;3
3;23/01/2021;15;3;1;9
3;24/01/2021;20;0;3;6
3;25/01/2021;6;0;3;2
3;26/01/2021;5;1;1;14
3;27/01/2021;24;2;6;11
3;28/01/2021;16;2;2;14
3;29/01/2021;12;2;3;19
3;30/01/2021;12;0;3;7
3;31/01/2021;7;2;4;5
3;01/02/2021;11;2;3;6
3;02/02/2021;14;1;1;5
3;03/02/2021;13;0;9;9
3;04/02/2021;12;2;2;11
3;05/02/2021;13;5;2;4
3;06/02/2021;14;0;2;20
3;07/02/2021;5;0;5;2
3;08/02/2021;5;0;3;3
3;09/02/2021;18;1;3;6
3;10/02/2021;5;0;3;7
3;11/02/2021;5;0;2;5
3;12/02/2021;7;0;2;13
3;13/02/2021;3;0;7;24
3;14/02/2021;6;0;0;7
3;15/02/2021;7;2;0;6
3;16/02/2021;9;1;1;13
3;17/02/2021;14;3;2;4
3;18/02/2021;12;1;2;19
3;19/02/2021;15;2;4;13
3;20/02/2021;0;0;0;29
3;21/02/2021;5;0;2;1
3;22/02/2021;13;0;5;5
3;23/02/2021;6;0;5;12
3;24/02/2021;12;3;7;15
3;25/02/2021;5;2;1;9
3;26/02/2021;3;1;1;7
3;27/02/2021;3;0;0;4
3;28/02/2021;0;0;0;0
3;01/03/2021;7;1;3;7
3;02/03/2021;4;1;1;4
3;03/03/2021;5;0;0;7
3;04/03/2021;1;0;3;19
3;05/03/2021;1;0;2;11
3;06/03/2021;0;0;0;27
3;07/03/2021;0;0;0;1
3;08/03/2021;3;0;1;0
3;09/03/2021;15;1;0;7
3;10/03/2021;10;0;1;7
3;11/03/2021;3;1;0;3
3;12/03/2021;6;2;2;6
3;13/03/2021;4;1;0;7
3;14/03/2021;3;0;3;1
3;15/03/2021;5;0;0;5
3;16/03/2021;9;0;2;1
3;17/03/2021;5;1;0;5
3;18/03/2021;9;2;1;8
3;19/03/2021;11;1;2;11
3;20/03/2021;5;2;2;11
3;21/03/2021;1;0;0;4
3;22/03/2021;10;3;0;1
3;23/03/2021;7;1;0;8
3;24/03/2021;5;1;1;11
3;25/03/2021;4;0;1;6
3;26/03/2021;2;0;1;5
3;27/03/2021;3;1;1;1
3;28/03/2021;0;0;0;0
3;29/03/2021;3;1;0;4
3;30/03/2021;9;1;1;12
3;31/03/2021;4;0;0;3
3;01/04/2021;10;1;0;2
3;02/04/2021;5;0;1;2
3;03/04/2021;6;0;0;3
3;04/04/2021;19;4;0;7
3;05/04/2021;4;5;2;4
3;06/04/2021;5;2;1;0
3;07/04/2021;10;1;0;8
3;08/04/2021;8;0;1;8
3;09/04/2021;12;2;4;12
3;10/04/2021;11;1;0;7
3;11/04/2021;2;0;1;2
3;12/04/2021;12;1;2;3
3;13/04/2021;5;1;1;6
3;14/04/2021;6;1;1;7
3;15/04/2021;13;1;2;8
3;16/04/2021;11;2;2;4
3;17/04/2021;12;2;2;9
3;18/04/2021;3;0;0;3
3;19/04/2021;8;1;1;3
3;20/04/2021;13;2;3;9
3;21/04/2021;7;2;1;7
3;22/04/2021;8;0;1;4
3;23/04/2021;16;1;1;6
3;24/04/2021;10;1;0;5
3;25/04/2021;3;3;2;1
3;26/04/2021;8;1;1;1
3;27/04/2021;16;2;3;19
3;28/04/2021;7;0;1;5
3;29/04/2021;8;2;1;14
3;30/04/2021;7;0;1;10
3;01/05/2021;11;2;4;15
3;02/05/2021;2;1;1;3
3;03/05/2021;6;1;1;3
3;04/05/2021;7;0;3;7
3;05/05/2021;8;1;3;2
3;06/05/2021;7;0;0;9
3;07/05/2021;3;0;3;7
3;08/05/2021;3;2;1;1
3;09/05/2021;5;1;1;2
3;10/05/2021;9;0;2;6
3;11/05/2021;0;0;0;5
3;12/05/2021;10;1;3;14
3;13/05/2021;4;1;0;10
3;14/05/2021;2;0;2;3
3;15/05/2021;4;0;0;3
3;16/05/2021;0;1;3;7
3;17/05/2021;7;1;1;0
3;18/05/2021;3;0;0;10
3;19/05/2021;8;2;0;5
3;20/05/2021;3;2;1;6
3;21/05/2021;3;0;0;2
3;22/05/2021;3;0;1;7
3;23/05/2021;2;0;2;2
3;24/05/2021;1;1;0;1
